  0.101654E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358251E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.203015E+01
  0.103708E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358251E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.207116E+01
  0.105803E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.211300E+01
  0.107940E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358251E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.215569E+01
  0.110121E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.219924E+01
  0.112345E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358251E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.224366E+01
  0.114615E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.228899E+01
  0.116930E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.233523E+01
  0.119292E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.238240E+01
  0.121702E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.243053E+01
  0.124161E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.247963E+01
  0.126669E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.252972E+01
  0.129228E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.258083E+01
  0.131838E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.263296E+01
  0.134502E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.268615E+01
  0.137219E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.274042E+01
  0.139991E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.279578E+01
  0.142819E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.285226E+01
  0.145704E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.290988E+01
  0.148647E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.296866E+01
  0.151650E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.302863E+01
  0.154714E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.308981E+01
  0.157839E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.315223E+01
  0.161028E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.321591E+01
  0.164281E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.328088E+01
  0.167599E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.334715E+01
  0.170985E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.341477E+01
  0.174439E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.348375E+01
  0.177963E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612123E+00  0.280481E+05  0.280481E+05  0.355413E+01
  0.181558E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.362593E+01
  0.185226E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.369918E+01
  0.188968E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.377390E+01
  0.192785E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.385014E+01
  0.196680E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.392792E+01
  0.200653E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.400727E+01
  0.204706E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.408822E+01
  0.208842E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.417081E+01
  0.213061E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.425507E+01
  0.217365E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.434102E+01
  0.221756E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.442872E+01
  0.226235E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.451818E+01
  0.230806E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.460946E+01
  0.235468E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.470257E+01
  0.240225E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.479757E+01
  0.245078E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.489449E+01
  0.250029E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361262E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.499336E+01
  0.255080E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361261E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.509424E+01
  0.260233E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361261E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.519715E+01
  0.265490E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361261E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.530214E+01
  0.270853E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361261E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.540925E+01
  0.276325E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361261E+05  0.358250E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.551852E+01
  0.281907E-04  0.270947E+05  0.270947E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.563000E+01
  0.287602E-04  0.270947E+05  0.270946E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338617E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.574374E+01
  0.293412E-04  0.270947E+05  0.270946E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338616E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.585977E+01
  0.299339E-04  0.270947E+05  0.270946E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338616E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.597814E+01
  0.305386E-04  0.270947E+05  0.270946E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338616E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.609891E+01
  0.311555E-04  0.270947E+05  0.270946E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338616E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.622211E+01
  0.317849E-04  0.270947E+05  0.270946E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338616E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.634781E+01
  0.324270E-04  0.270947E+05  0.270946E+05  0.361262E+05  0.361261E+05  0.358249E+05  0.273475E+05  0.270947E+05  0.338616E+05 -0.612122E+00  0.280481E+05  0.280481E+05  0.647604E+01
