  0.100643E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.220515E+01
  0.101654E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.222731E+01
  0.102676E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.224970E+01
  0.103708E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.227231E+01
  0.104750E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.229514E+01
  0.105803E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.231821E+01
  0.106866E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.234151E+01
  0.107940E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.236504E+01
  0.109025E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.238881E+01
  0.110121E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.241282E+01
  0.111227E-04  0.228484E+05  0.228484E+05  0.304646E+05  0.304646E+05  0.302666E+05  0.230919E+05  0.228484E+05  0.293439E+05 -0.613999E+00  0.238446E+05  0.238446E+05  0.243707E+01
