    0.10000E-03    0.15027E-02
    0.10202E-03    0.15319E-02
    0.10408E-03    0.15616E-02
    0.10618E-03    0.15919E-02
    0.10833E-03    0.16228E-02
    0.11052E-03    0.16543E-02
    0.11275E-03    0.16864E-02
    0.11503E-03    0.17191E-02
    0.11735E-03    0.17524E-02
    0.11972E-03    0.17865E-02
    0.12214E-03    0.18211E-02
    0.12461E-03    0.18565E-02
    0.12712E-03    0.18925E-02
    0.12969E-03    0.19292E-02
    0.13231E-03    0.19666E-02
    0.13499E-03    0.20048E-02
    0.13771E-03    0.20437E-02
    0.14049E-03    0.20834E-02
    0.14333E-03    0.21238E-02
    0.14623E-03    0.21650E-02
    0.14918E-03    0.22070E-02
    0.15220E-03    0.22498E-02
    0.15527E-03    0.22935E-02
    0.15841E-03    0.23380E-02
    0.16161E-03    0.23834E-02
    0.16487E-03    0.24296E-02
    0.16820E-03    0.24767E-02
    0.17160E-03    0.25248E-02
    0.17507E-03    0.25738E-02
    0.17860E-03    0.26237E-02
    0.18221E-03    0.26746E-02
    0.18589E-03    0.27265E-02
    0.18965E-03    0.27794E-02
    0.19348E-03    0.28334E-02
    0.19739E-03    0.28884E-02
    0.20138E-03    0.29444E-02
    0.20544E-03    0.30015E-02
    0.20959E-03    0.30598E-02
    0.21383E-03    0.31191E-02
    0.21815E-03    0.31797E-02
    0.22255E-03    0.32413E-02
    0.22705E-03    0.33042E-02
    0.23164E-03    0.33683E-02
    0.23632E-03    0.34337E-02
    0.24109E-03    0.35003E-02
    0.24596E-03    0.35682E-02
    0.25093E-03    0.36375E-02
    0.25600E-03    0.37080E-02
    0.26117E-03    0.37800E-02
    0.26645E-03    0.38533E-02
    0.27183E-03    0.39281E-02
    0.27732E-03    0.40043E-02
    0.28292E-03    0.40819E-02
    0.28864E-03    0.41611E-02
    0.29447E-03    0.42419E-02
    0.30042E-03    0.43242E-02
    0.30649E-03    0.44080E-02
    0.31268E-03    0.44936E-02
    0.31899E-03    0.45807E-02
    0.32544E-03    0.46696E-02
    0.33201E-03    0.47602E-02
    0.33872E-03    0.48525E-02
    0.34556E-03    0.49466E-02
    0.35254E-03    0.50426E-02
    0.35966E-03    0.51404E-02
    0.36693E-03    0.52401E-02
    0.37434E-03    0.53417E-02
    0.38190E-03    0.54453E-02
    0.38962E-03    0.55509E-02
    0.39749E-03    0.56586E-02
    0.40552E-03    0.57683E-02
    0.41371E-03    0.58802E-02
    0.42207E-03    0.59942E-02
    0.43060E-03    0.61105E-02
    0.43929E-03    0.62290E-02
    0.44817E-03    0.63498E-02
    0.45722E-03    0.64729E-02
    0.46646E-03    0.65984E-02
    0.47588E-03    0.67264E-02
    0.48550E-03    0.68568E-02
    0.49530E-03    0.69897E-02
    0.50531E-03    0.71252E-02
    0.51552E-03    0.72634E-02
    0.52593E-03    0.74042E-02
    0.53656E-03    0.75477E-02
    0.54739E-03    0.76940E-02
    0.55845E-03    0.78432E-02
    0.56973E-03    0.79952E-02
    0.58124E-03    0.81502E-02
    0.59299E-03    0.83081E-02
    0.60496E-03    0.84691E-02
    0.61719E-03    0.86333E-02
    0.62965E-03    0.88005E-02
    0.64237E-03    0.89711E-02
    0.65535E-03    0.91449E-02
    0.66859E-03    0.93221E-02
    0.68210E-03    0.95027E-02
    0.69588E-03    0.96867E-02
    0.70993E-03    0.98744E-02
    0.72427E-03    0.10066E-01
    0.73891E-03    0.10261E-01
    0.75383E-03    0.10459E-01
    0.76906E-03    0.10662E-01
    0.78460E-03    0.10868E-01
    0.80045E-03    0.11079E-01
    0.81662E-03    0.11293E-01
    0.83311E-03    0.11512E-01
    0.84994E-03    0.11735E-01
    0.86711E-03    0.11962E-01
    0.88463E-03    0.12193E-01
    0.90250E-03    0.12429E-01
    0.92073E-03    0.12669E-01
    0.93933E-03    0.12915E-01
    0.95831E-03    0.13164E-01
    0.97767E-03    0.13419E-01
    0.99742E-03    0.13678E-01
    0.10176E-02    0.13943E-01
    0.10381E-02    0.14212E-01
    0.10591E-02    0.14487E-01
    0.10805E-02    0.14767E-01
    0.11023E-02    0.15052E-01
    0.11246E-02    0.15343E-01
    0.11473E-02    0.15639E-01
    0.11705E-02    0.15941E-01
    0.11941E-02    0.16249E-01
    0.12182E-02    0.16563E-01
    0.12429E-02    0.16882E-01
    0.12680E-02    0.17208E-01
    0.12936E-02    0.17540E-01
    0.13197E-02    0.17878E-01
    0.13464E-02    0.18223E-01
    0.13736E-02    0.18574E-01
    0.14013E-02    0.18932E-01
    0.14296E-02    0.19296E-01
    0.14585E-02    0.19668E-01
    0.14880E-02    0.20047E-01
    0.15180E-02    0.20432E-01
    0.15487E-02    0.20825E-01
    0.15800E-02    0.21226E-01
    0.16119E-02    0.21634E-01
    0.16445E-02    0.22049E-01
    0.16777E-02    0.22473E-01
    0.17116E-02    0.22904E-01
    0.17462E-02    0.23344E-01
    0.17814E-02    0.23792E-01
    0.18174E-02    0.24248E-01
    0.18541E-02    0.24713E-01
    0.18916E-02    0.25186E-01
    0.19298E-02    0.25668E-01
    0.19688E-02    0.26159E-01
    0.20086E-02    0.26659E-01
    0.20491E-02    0.27169E-01
    0.20905E-02    0.27688E-01
    0.21328E-02    0.28216E-01
    0.21758E-02    0.28754E-01
    0.22198E-02    0.29302E-01
    0.22646E-02    0.29860E-01
    0.23104E-02    0.30428E-01
    0.23571E-02    0.31007E-01
    0.24047E-02    0.31596E-01
    0.24533E-02    0.32196E-01
    0.25028E-02    0.32806E-01
    0.25534E-02    0.33428E-01
    0.26050E-02    0.34061E-01
