  0.101654E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.234450E+01
  0.103708E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.239186E+01
  0.105803E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.244018E+01
  0.107940E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.248947E+01
  0.110121E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.253976E+01
  0.112345E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.259107E+01
  0.114615E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.264341E+01
  0.116930E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.269681E+01
  0.119292E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.275129E+01
  0.121702E-04  0.196029E+05  0.196029E+05  0.261371E+05  0.261371E+05  0.260011E+05  0.198375E+05  0.196029E+05  0.258470E+05 -0.616446E+00  0.206028E+05  0.206028E+05  0.280687E+01
