    0.10000E-03    0.55074E+03
    0.10202E-03    0.56142E+03
    0.10408E-03    0.57231E+03
    0.10618E-03    0.58341E+03
    0.10833E-03    0.59472E+03
    0.11052E-03    0.60626E+03
    0.11275E-03    0.61801E+03
    0.11503E-03    0.63000E+03
    0.11735E-03    0.64221E+03
    0.11972E-03    0.65467E+03
    0.12214E-03    0.66736E+03
    0.12461E-03    0.68030E+03
    0.12712E-03    0.69349E+03
    0.12969E-03    0.70694E+03
    0.13231E-03    0.72064E+03
    0.13499E-03    0.73461E+03
    0.13771E-03    0.74885E+03
    0.14049E-03    0.76337E+03
    0.14333E-03    0.77817E+03
    0.14623E-03    0.79325E+03
    0.14918E-03    0.80862E+03
    0.15220E-03    0.82429E+03
    0.15527E-03    0.84027E+03
    0.15841E-03    0.85655E+03
    0.16161E-03    0.87315E+03
    0.16487E-03    0.89007E+03
    0.16820E-03    0.90732E+03
    0.17160E-03    0.92489E+03
    0.17507E-03    0.94281E+03
    0.17860E-03    0.96108E+03
    0.18221E-03    0.97969E+03
    0.18589E-03    0.99867E+03
    0.18965E-03    0.10180E+04
    0.19348E-03    0.10377E+04
    0.19739E-03    0.10578E+04
    0.20138E-03    0.10783E+04
    0.20544E-03    0.10992E+04
    0.20959E-03    0.11205E+04
    0.21383E-03    0.11421E+04
    0.21815E-03    0.11643E+04
    0.22255E-03    0.11868E+04
    0.22705E-03    0.12097E+04
    0.23164E-03    0.12332E+04
    0.23632E-03    0.12570E+04
    0.24109E-03    0.12813E+04
    0.24596E-03    0.13061E+04
    0.25093E-03    0.13314E+04
    0.25600E-03    0.13571E+04
    0.26117E-03    0.13834E+04
    0.26645E-03    0.14101E+04
    0.27183E-03    0.14374E+04
    0.27732E-03    0.14651E+04
    0.28292E-03    0.14934E+04
    0.28864E-03    0.15223E+04
    0.29447E-03    0.15517E+04
    0.30042E-03    0.15817E+04
    0.30649E-03    0.16122E+04
    0.31268E-03    0.16433E+04
    0.31899E-03    0.16750E+04
    0.32544E-03    0.17074E+04
    0.33201E-03    0.17403E+04
    0.33872E-03    0.17739E+04
    0.34556E-03    0.18081E+04
    0.35254E-03    0.18429E+04
    0.35966E-03    0.18784E+04
    0.36693E-03    0.19146E+04
    0.37434E-03    0.19515E+04
    0.38190E-03    0.19891E+04
    0.38962E-03    0.20274E+04
    0.39749E-03    0.20664E+04
    0.40552E-03    0.21062E+04
    0.41371E-03    0.21467E+04
    0.42207E-03    0.21880E+04
    0.43060E-03    0.22300E+04
    0.43929E-03    0.22729E+04
    0.44817E-03    0.23165E+04
    0.45722E-03    0.23610E+04
    0.46646E-03    0.24063E+04
    0.47588E-03    0.24525E+04
    0.48550E-03    0.24995E+04
    0.49530E-03    0.25475E+04
    0.50531E-03    0.25963E+04
    0.51552E-03    0.26460E+04
    0.52593E-03    0.26966E+04
    0.53656E-03    0.27482E+04
    0.54739E-03    0.28008E+04
    0.55845E-03    0.28543E+04
    0.56973E-03    0.29089E+04
    0.58124E-03    0.29644E+04
    0.59299E-03    0.30210E+04
    0.60496E-03    0.30786E+04
    0.61719E-03    0.31373E+04
    0.62965E-03    0.31970E+04
    0.64237E-03    0.32579E+04
    0.65535E-03    0.33198E+04
    0.66859E-03    0.33829E+04
    0.68210E-03    0.34472E+04
    0.69588E-03    0.35126E+04
    0.70993E-03    0.35793E+04
    0.72427E-03    0.36471E+04
    0.73891E-03    0.37162E+04
    0.75383E-03    0.37865E+04
    0.76906E-03    0.38581E+04
    0.78460E-03    0.39310E+04
    0.80045E-03    0.40052E+04
    0.81662E-03    0.40807E+04
    0.83311E-03    0.41576E+04
    0.84994E-03    0.42358E+04
    0.86711E-03    0.43155E+04
    0.88463E-03    0.43966E+04
    0.90250E-03    0.44791E+04
    0.92073E-03    0.45630E+04
    0.93933E-03    0.46484E+04
    0.95831E-03    0.47354E+04
    0.97767E-03    0.48238E+04
    0.99742E-03    0.49138E+04
    0.10176E-02    0.50054E+04
    0.10381E-02    0.50986E+04
    0.10591E-02    0.51933E+04
    0.10805E-02    0.52897E+04
    0.11023E-02    0.53878E+04
    0.11246E-02    0.54875E+04
    0.11473E-02    0.55889E+04
    0.11705E-02    0.56920E+04
    0.11941E-02    0.57969E+04
    0.12182E-02    0.59035E+04
    0.12429E-02    0.60120E+04
    0.12680E-02    0.61222E+04
    0.12936E-02    0.62342E+04
    0.13197E-02    0.63481E+04
    0.13464E-02    0.64639E+04
    0.13736E-02    0.65816E+04
    0.14013E-02    0.67011E+04
    0.14296E-02    0.68226E+04
    0.14585E-02    0.69461E+04
    0.14880E-02    0.70715E+04
    0.15180E-02    0.71989E+04
    0.15487E-02    0.73284E+04
    0.15800E-02    0.74598E+04
    0.16119E-02    0.75933E+04
    0.16445E-02    0.77289E+04
    0.16777E-02    0.78665E+04
    0.17116E-02    0.80063E+04
    0.17462E-02    0.81481E+04
    0.17814E-02    0.82921E+04
    0.18174E-02    0.84383E+04
    0.18541E-02    0.85866E+04
    0.18916E-02    0.87370E+04
    0.19298E-02    0.88897E+04
    0.19688E-02    0.90445E+04
    0.20086E-02    0.92016E+04
    0.20491E-02    0.93609E+04
    0.20905E-02    0.95224E+04
    0.21328E-02    0.96861E+04
    0.21758E-02    0.98521E+04
    0.22198E-02    0.10020E+05
    0.22646E-02    0.10191E+05
    0.23104E-02    0.10364E+05
    0.23571E-02    0.10539E+05
    0.24047E-02    0.10716E+05
    0.24533E-02    0.10896E+05
    0.25028E-02    0.11077E+05
    0.25534E-02    0.11262E+05
    0.26050E-02    0.11448E+05
    0.26576E-02    0.11636E+05
    0.27113E-02    0.11827E+05
    0.27660E-02    0.12020E+05
    0.28219E-02    0.12216E+05
    0.28789E-02    0.12413E+05
    0.29371E-02    0.12613E+05
    0.29964E-02    0.12815E+05
    0.30569E-02    0.13019E+05
    0.31187E-02    0.13225E+05
    0.31817E-02    0.13434E+05
    0.32460E-02    0.13644E+05
    0.33115E-02    0.13857E+05
    0.33784E-02    0.14071E+05
    0.34467E-02    0.14288E+05
    0.35163E-02    0.14507E+05
    0.35874E-02    0.14727E+05
    0.36598E-02    0.14950E+05
    0.37338E-02    0.15174E+05
    0.38092E-02    0.15400E+05
    0.38861E-02    0.15628E+05
    0.39646E-02    0.15858E+05
    0.40447E-02    0.16089E+05
